,bi_allequity_pct,bi_wilshire_pct,bi_spx_proxy,cape,qratio,ey_deficit,mean_reversion,crestmont
1928-01-31,,,,18.806128571700775,,-0.8445583804249255,332.29457615606935,14.477877319823412
1928-02-29,,,,18.86885051958404,,-0.2231019707793589,332.15379356725145,14.469482148131428
1928-03-31,,,,19.943417799064548,,-0.4831163189305707,349.988841374269,15.241105143170769
1928-04-30,,,,21.257909249487504,,-0.15056211115766516,372.04293274853796,16.19323962469383
1928-05-31,,,,21.832732178740038,,-0.010853496870994128,381.31947674418603,16.585397684728015
1928-06-30,,,,20.913421576866714,,1.5017907587556154,364.7554938596491,15.850134377153212
1928-07-31,,,,21.081905435296797,,-0.12233489343305592,367.4403397660818,15.950593174644437
1928-08-31,,,,21.76213150257925,,-0.5262427693268226,379.3303716374269,16.448790261118035
1928-09-30,,,,23.00464944615925,,-0.8369473522751525,401.29356401734105,17.381659528450907
1928-10-31,,,,23.578344239585057,,0.4407453731148161,411.825034883721,17.81447447349779
1928-11-30,,,,25.121984571109614,,0.15245744237509795,439.66135668604653,18.990985029300187
1928-12-31,,,,25.301591027426163,,0.7812487416522602,443.95844809941514,19.144477674139434
1929-01-31,,,,27.08319962083279,,1.0637434425569827,476.75192309941514,20.52208723107774
1929-02-28,,,,27.131672798247397,,-0.1115625820827737,479.24499429824556,20.590687371727057
1929-03-31,,,,27.675748437861888,,0.5198569046323098,490.5518054411765,21.03236336730695
1929-04-30,,,,27.568454472898303,,1.0647563616847626,490.54381538461547,20.983567713562948
1929-05-31,,,,27.698586875008132,,1.049164880783803,494.9885697058823,21.12295438768571
1929-06-30,,,,27.935467830288697,,-0.10884539649900526,501.4908603801169,21.346385387290162
1929-07-31,,,,29.93328940684222,,-1.065352784075237,539.860212716763,22.921316951376678
1929-08-31,,,,31.48031324717302,,-0.9270124436552813,570.568553468208,24.16061538363316
1929-09-30,,,,32.563788598776725,,0.3224375836982145,593.3154725433526,25.056683362797056
1929-10-31,,,,28.961067164354805,,-0.666806784472417,530.5718874277455,22.348295949400416
1929-11-30,,,,21.17103600009705,,-1.9631630950892869,390.1096621387283,16.38974497670024
1929-12-31,,,,22.007373176418344,,-1.8128936605835149,408.0118401162791,17.096985769325805
1930-01-31,,,,22.31072429433685,,-1.1921494219881996,416.3428902046784,17.404145462437434
1930-02-28,,,,23.69711774933589,,-0.34096049584705845,445.0267460294118,18.560946213857825
1930-03-31,,,,24.586607792668854,,-0.18068623109918525,464.5418884615386,19.334118688205216
1930-04-30,,,,25.843436862018322,,-1.1586703578795232,491.13051382352944,20.39970718252226
1930-05-31,,,,24.309760633908187,,-0.21867206842747278,464.5418884615386,19.25778925625931
1930-06-30,,,,21.866899333389487,,0.4920972256842928,420.0687988095238,17.381979405296555
1930-07-31,,,,21.54879759254665,,2.720612615481013,416.0425201807229,17.18595168216988
1930-08-31,,,,21.300602241118156,,3.248741181677876,413.197785,17.042612757266934
1930-09-30,,,,21.07258178844732,,2.6240731123995857,410.5110906626506,16.91156250274219
1930-10-31,,,,18.214870154658634,,2.461757536059392,356.1570133333334,14.658045000601287
1930-11-30,,,,16.93971137777517,,2.630690504320431,332.333874695122,13.667993253759873
1930-12-31,,,,16.055001856531327,,3.502593666249238,315.9172653726708,12.986376373531794
1931-01-31,,,,16.705478731547615,,4.371483740871808,329.58473616352205,13.543155592070605
1931-02-28,,,,18.16149243697609,,5.509236737806776,359.2660955414012,14.760194856666805
1931-03-31,,,,18.579561032791293,,5.706715874852541,368.5061645833334,15.140342860380992
1931-04-30,,,,16.87231533160967,,6.3216605716207805,335.5512990322581,13.790328267263243
1931-05-31,,,,15.401539999110117,,6.427931746474237,307.14411552287584,12.628386012915566
1931-06-30,,,,15.062476074643252,,6.961699590889727,301.22218427152313,12.392697004428442
1931-07-31,,,,15.516750095516329,,6.101496093003466,311.2122495033113,12.81588561082167
1931-08-31,,,,15.006276602886544,,5.359303586004995,301.87371026490064,12.447676355400773
1931-09-30,,,,12.81774526110689,,5.403536736835447,258.6312061666667,10.682816702019569
1931-10-31,,,,11.145926407660934,,4.3200820007377345,225.592697147651,9.336976205535224
1931-11-30,,,,11.415600295644682,,5.229244683960594,231.78517363945582,9.61471807188755
1931-12-31,,,,9.306032867968321,,2.2227193793185958,189.5732390410959,7.883703742500591
1932-01-31,,,,9.312406455177847,,3.0045301804726474,190.33975,7.9361107628003955
1932-02-29,,,,9.336932251008404,,3.1300935730741557,191.41155975177304,8.002557173432532
1932-03-31,,,,9.413065028012214,,3.2512113287413165,193.4815025,8.11239567639994
1932-04-30,,,,7.192233196115488,,0.006193316534368165,148.16044820143884,6.231222863539492
1932-05-31,,,,6.390857289881444,,-1.6331699954358818,131.8920052919708,5.564859734750016
1932-06-30,,,,5.5650593715289665,,-4.509652054609855,115.01829099264707,4.869501391618583
1932-07-31,,,,5.8387636718512015,,-3.698138604807262,120.80537481617648,5.132993455030608
1932-08-31,,,,8.834653205181214,,2.7411297280344655,182.91471611111112,7.8017611751656535
1932-09-30,,,,9.761168564063714,,3.855324954826049,202.14485335820896,8.655849411951408
